id,value,feed_id,created_at,lat,lon,ele
0F3KMZADJ79FFKK1EBPT9SD3F5, 1.05,2307251,2022-08-28 11:24:26 UTC,,,
0F3KMZCRCRPD4SCND0XSMM7FQW, 0.69,2307251,2022-08-28 11:24:33 UTC,,,
0F3KMZFF6PA1PHRWA35YFMR712, -2.91,2307251,2022-08-28 11:24:42 UTC,,,
0F3KMZJH3PCNTR653EYCKAZTAQ, -2.22,2307251,2022-08-28 11:24:52 UTC,,,
0F3KMZN63Y0CTS8CPF380C8QRD, 2.01,2307251,2022-08-28 11:25:01 UTC,,,
0F3KMZQXHAEMJ336GDBPRT6NFP, 1.61,2307251,2022-08-28 11:25:10 UTC,,,
0F3KMZTM5BZHGNDDSSSMC05ZF1, -1.77,2307251,2022-08-28 11:25:19 UTC,,,
0F3KMZXB96KP1BA1P533JWPJJJ, -1.90,2307251,2022-08-28 11:25:28 UTC,,,
0F3KN002EA02PHT2CSR2NT18JJ, 5.95,2307251,2022-08-28 11:25:37 UTC,,,
0F3KN0315E205GXFYTW7FNT6HX, 3.83,2307251,2022-08-28 11:25:46 UTC,,,
0F3KN05FS9PTPD22KBN9SYF6XH, 2.75,2307251,2022-08-28 11:25:54 UTC,,,
0F3KN08763EGCCG6ZG3XPC7CZ1, -1.74,2307251,2022-08-28 11:26:03 UTC,,,
0F3KN0B7T9ESY25JSQ19C5TP99, 4.76,2307251,2022-08-28 11:26:13 UTC,,,
0F3KN0DYKN7J13T41KWTHEKGZJ, -0.99,2307251,2022-08-28 11:26:22 UTC,,,
0F3KN0GN7DPMS8T2DH8TA0HSJN, 3.52,2307251,2022-08-28 11:26:31 UTC,,,
0F3KN0KC1ARM2G04SM77CD9177, -1.41,2307251,2022-08-28 11:26:40 UTC,,,
0F3KN0P30BEM7KR4AQ2CR6FR1Y, 0.86,2307251,2022-08-28 11:26:49 UTC,,,
0F3KN0TNE65MR6X0ZNHNASTAWA, 5.19,2307251,2022-08-28 11:27:04 UTC,,,
0F3KN0VGJG4GGS8MZP51MAARV6, 1.33,2307251,2022-08-28 11:27:07 UTC,,,
0F3KN0Y7WVJDRJ9AZNVZ2ET8E2, 1.05,2307251,2022-08-28 11:27:16 UTC,,,
0F3KN10YNXPKR4KV1QRY3YK05B, 2.52,2307251,2022-08-28 11:27:24 UTC,,,
0F3KN13Z73YHY9Q398XWR579FN, -3.00,2307251,2022-08-28 11:27:34 UTC,,,
0F3KN16REH3AT8PY4ZGVTME9V5, -1.16,2307251,2022-08-28 11:27:43 UTC,,,
0F3KN19DJTKV3B0BNRTSKQBJ4Y, 2.80,2307251,2022-08-28 11:27:52 UTC,,,
0F3KN1C3WJ1XTD2JQ61VEQX3KX, -0.62,2307251,2022-08-28 11:28:01 UTC,,,
0F3KN1EV73WEW29D2GGPCDPCAW, 4.47,2307251,2022-08-28 11:28:10 UTC,,,
0F3KN1HHQW2H7Q2BHTJ4EFP0D7, 1.46,2307251,2022-08-28 11:28:19 UTC,,,
0F3KN1M8G86PRK0AAMN4DBERCM, 5.97,2307251,2022-08-28 11:28:28 UTC,,,
0F3KN1PZYCN1MMZX4R727JC1AG, 4.31,2307251,2022-08-28 11:28:37 UTC,,,
0F3KN1SXHQPT3TDX7ZKA1P8SP7, 3.53,2307251,2022-08-28 11:28:46 UTC,,,
0F3KN1WQ7ZG4Y9PCC4EBZC2SSM, 0.33,2307251,2022-08-28 11:28:55 UTC,,,
0F3KN1ZEM56DWN8M1J1GRBE9ZZ, 2.70,2307251,2022-08-28 11:29:04 UTC,,,
0F3KN224Y3DCSFA8QNPZHBWXH8, 0.57,2307251,2022-08-28 11:29:13 UTC,,,
0F3KN24WERNJKQTZAK6X5QARN9, -1.69,2307251,2022-08-28 11:29:22 UTC,,,
0F3KN27JT7W1QDMWGFXY33A59B, 1.48,2307251,2022-08-28 11:29:31 UTC,,,
0F3KN2AAAR329BH0VNPEZ3NMP3, 0.94,2307251,2022-08-28 11:29:40 UTC,,,
0F3KN2D179G6F78PKK81A9NXZJ, 0.98,2307251,2022-08-28 11:29:49 UTC,,,
0F3KN2FR3T7WP8X2TJVM1QJ305, -1.32,2307251,2022-08-28 11:29:58 UTC,,,
0F3KN2JF53Z7K78JWJ0R7RZP79, 1.19,2307251,2022-08-28 11:30:07 UTC,,,
0F3KN2NFM0Z1MCXPHH8DKNTR6N, 0.36,2307251,2022-08-28 11:30:17 UTC,,,
0F3KN2R6K1BCH8G4W7FF6P0TE2, 0.73,2307251,2022-08-28 11:30:25 UTC,,,
0F3KN2TX3NBMKEEQ50SD5KT6TG, 3.12,2307251,2022-08-28 11:30:34 UTC,,,
0F3KN2XKVR91SBNJ6WNK360TBB, 4.50,2307251,2022-08-28 11:30:43 UTC,,,
0F3KN30AQKN1PNB9K86KB65GCT, 2.20,2307251,2022-08-28 11:30:52 UTC,,,
0F3KN3325ZEQ54FAFZVKEHC787, 2.14,2307251,2022-08-28 11:31:01 UTC,,,
0F3KN35RPWTX1HCCPS4KP9EX1P, 0.86,2307251,2022-08-28 11:31:10 UTC,,,
0F3KN38FRD8KTZEW5S2A1NKF7G, 3.70,2307251,2022-08-28 11:31:19 UTC,,,
0F3KN3B74Q09MVGA070JE7QK46, 1.17,2307251,2022-08-28 11:31:28 UTC,,,
0F3KN3E76ASQ6XZADS5SXYEJN6, 0.80,2307251,2022-08-28 11:31:38 UTC,,,
0F3KN3H5ZGQ7QZATA65VB015NA, -1.56,2307251,2022-08-28 11:31:47 UTC,,,
0F3KN3KNACSEWMSDS160PJ52VD, 5.23,2307251,2022-08-28 11:31:55 UTC,,,
0F3KN3PBYHZ5YH21DSEJEP6TQP, 1.08,2307251,2022-08-28 11:32:04 UTC,,,
0F3KN3S2WCPC4H6TFTHTNCXGT2, 0.28,2307251,2022-08-28 11:32:13 UTC,,,
0F3KN3VTBBTDD3QHGHSXNEBEWC, 7.70,2307251,2022-08-28 11:32:22 UTC,,,
0F3KN3YGJ1GVDP7THF5CJEZG4B, 0.50,2307251,2022-08-28 11:32:31 UTC,,,
0F3KN417Q7SK34BCFD991SEE40, 0.46,2307251,2022-08-28 11:32:40 UTC,,,
0F3KN448A61DC42SWE4D6Y6227, 2.92,2307251,2022-08-28 11:32:50 UTC,,,
0F3KN46Z3D1H65JHJEC7MF7A6K, 2.00,2307251,2022-08-28 11:32:59 UTC,,,
0F3KN49P39R5D9K9A9M0BXCXF2, 6.75,2307251,2022-08-28 11:33:08 UTC,,,
0F3KN4CCSNNAB2TJ3WQWZHK9X8, -0.56,2307251,2022-08-28 11:33:17 UTC,,,
0F3KN4F41Y82HXXH4NJAD4G71F, 3.24,2307251,2022-08-28 11:33:25 UTC,,,
0F3KN4HV1E8J46H382AQ5137DY, 0.97,2307251,2022-08-28 11:33:34 UTC,,,
0F3KN4MHYXZTSXA8V9CT0HQM0S, 3.90,2307251,2022-08-28 11:33:43 UTC,,,
0F3KN4Q8W5NF6XJTS4C8G6SH2F, 10.33,2307251,2022-08-28 11:33:52 UTC,,,
0F3KN4SZJN6P14N77WP7BPC12B, 5.63,2307251,2022-08-28 11:34:01 UTC,,,
0F3KN4X13XPWXF62RNH72VH82F, 0.05,2307251,2022-08-28 11:34:11 UTC,,,
0F3KN4ZQ95QN5RWEHKEX7D5CRJ, 2.58,2307251,2022-08-28 11:34:20 UTC,,,
0F3KN52EETXP3FJCD2SXG2CK2D, -3.35,2307251,2022-08-28 11:34:29 UTC,,,
0F3KN55690RZBTA5BV8XPZFAJK, 1.73,2307251,2022-08-28 11:34:38 UTC,,,
0F3KN582ZE2BBRN6DVRYFW0PYT, 2.39,2307251,2022-08-28 11:34:47 UTC,,,
0F3KN5AKFHGEDT66D2X52270MF, 1.73,2307251,2022-08-28 11:34:55 UTC,,,
0F3KN5DA1S1JFJ59EKG646RSM4, -2.08,2307251,2022-08-28 11:35:04 UTC,,,
0F3KN5G0STTTF1F8QGF93QG3GP, 4.90,2307251,2022-08-28 11:35:13 UTC,,,
0F3KN5JR7HGENVNQS1C6X45KKF, 1.16,2307251,2022-08-28 11:35:22 UTC,,,
0F3KN5NR61DTHJ61KQ1CSB1YRV, 1.95,2307251,2022-08-28 11:35:32 UTC,,,
0F3KN5REZ2MBWEVMVWGBP7GT3G, 2.20,2307251,2022-08-28 11:35:41 UTC,,,
0F3KN5V5ZAX6A61Q0CG29BPDAH, 1.68,2307251,2022-08-28 11:35:50 UTC,,,
0F3KN5XX36VH61E12FYB0CWQ2X, 4.22,2307251,2022-08-28 11:35:59 UTC,,,
0F3KN60M758A5SYG8EMQHAXT1T, 2.91,2307251,2022-08-28 11:36:08 UTC,,,
0F3KN63B95T8R28TVXGDC5P71E, -1.06,2307251,2022-08-28 11:36:17 UTC,,,
0F3KN6625A8BH9E2QTB5CE72YF, 0.55,2307251,2022-08-28 11:36:25 UTC,,,
0F3KN68RHPC8S0KB1PJE7PKAGF, -0.86,2307251,2022-08-28 11:36:34 UTC,,,
0F3KN6BFR69AGMFK4RT9CP2HTT, -0.01,2307251,2022-08-28 11:36:43 UTC,,,
0F3KN6EGAPA9XQ5H2TPF4D6WHT, 0.80,2307251,2022-08-28 11:36:53 UTC,,,
0F3KN6H76TVYP2KPMT2VC54CTW, -3.31,2307251,2022-08-28 11:37:02 UTC,,,
0F3KN6KY3P8WAJWH5XPCD9S1S1, 3.00,2307251,2022-08-28 11:37:11 UTC,,,
0F3KN6PMY4FM2HKA69W53M7T98, 3.52,2307251,2022-08-28 11:37:20 UTC,,,
0F3KN6SC3W9VEK3F4NTG19RKRQ, 0.93,2307251,2022-08-28 11:37:29 UTC,,,
0F3KN6W2XP5PKAZE442YD5CTHP, 5.68,2307251,2022-08-28 11:37:38 UTC,,,
0F3KN6Z1K04GFG6MQH6CNASKV4, 0.79,2307251,2022-08-28 11:37:47 UTC,,,
0F3KN71JR7M3N011WBBX63N3JT, 3.00,2307251,2022-08-28 11:37:56 UTC,,,
0F3KN747CW1R3VBZRM8XMJ90R9, -1.00,2307251,2022-08-28 11:38:04 UTC,,,
0F3KN777XJ8D2EC23DQD65FQ5S, -1.11,2307251,2022-08-28 11:38:14 UTC,,,
0F3KN79YVZTC2Y6W8N04WKB17Q, 6.76,2307251,2022-08-28 11:38:23 UTC,,,
0F3KN7CNX6FQYBRAYNRYPGA914, 2.30,2307251,2022-08-28 11:38:32 UTC,,,
0F3KN7FD2E89S97T8VWWQ5H0Y2, 6.31,2307251,2022-08-28 11:38:41 UTC,,,
0F3KN7J3TWGTDJNZ7FZGB2QH7B, 6.43,2307251,2022-08-28 11:38:50 UTC,,,
0F3KN7MTVGBTAEH8ND7WKVDWQX, -0.44,2307251,2022-08-28 11:38:59 UTC,,,
0F3KN7QHSQ6CFG53H3XAK7JV6B, 1.94,2307251,2022-08-28 11:39:08 UTC,,,
0F3KN7T8F25VJH3MY0B5E7YQP6, 2.07,2307251,2022-08-28 11:39:17 UTC,,,
0F3KN7WZD8341HECMHDHZDTV4G, 1.83,2307251,2022-08-28 11:39:25 UTC,,,
0F3KN800E438SJYX8G1JVEGB2Y, -2.27,2307251,2022-08-28 11:39:35 UTC,,,
0F3KN82Z54DF2W1GVA0VTGQFPG, -1.09,2307251,2022-08-28 11:39:45 UTC,,,
0F3KN85E2PG26EAZEFYA4G3YWV, 4.03,2307251,2022-08-28 11:39:53 UTC,,,
0F3KN88K2QESJ7NYRJCDJNM85V, -0.69,2307251,2022-08-28 11:40:03 UTC,,,
0F3KN8AW04FSGS1DW6M3X24PXV, 1.19,2307251,2022-08-28 11:40:11 UTC,,,
0F3KN8DJR1D5NVBP4C91QN7SV7, 0.81,2307251,2022-08-28 11:40:20 UTC,,,
0F3KN8G9TQN6JD1FE9VJHDMJVV, 2.06,2307251,2022-08-28 11:40:29 UTC,,,
0F3KN8K0T5KRSZ8S8SQ4W8EX10, 3.94,2307251,2022-08-28 11:40:38 UTC,,,
0F3KN8P3SWAP7PG6AMKNQ4PWBB, 0.14,2307251,2022-08-28 11:40:48 UTC,,,
0F3KN8RRH3CDZ6CJHW91AFPC6P, -0.74,2307251,2022-08-28 11:40:56 UTC,,,
0F3KN8VFAV4TT6HH783C4ZPXS8, 3.70,2307251,2022-08-28 11:41:05 UTC,,,
0F3KN8Y5Z3D0909ZQJGDZDYT0K, -0.25,2307251,2022-08-28 11:41:14 UTC,,,
0F3KN90WVCREBNYJ4QDWB672AB, -1.06,2307251,2022-08-28 11:41:23 UTC,,,
0F3KN93KFRDRNVZTHSG1M0FH9G, -3.00,2307251,2022-08-28 11:41:32 UTC,,,
0F3KN96AGR9SQ2EG1173RPH8GE, 3.19,2307251,2022-08-28 11:41:41 UTC,,,
0F3KN991SAVDC05NVYM8M6X3YJ, -0.17,2307251,2022-08-28 11:41:50 UTC,,,
0F3KN9BRACBZGHACPM7B6MYNXJ, 2.38,2307251,2022-08-28 11:41:59 UTC,,,
0F3KN9ES6W6BJHPF92YNGCPT7N, 3.47,2307251,2022-08-28 11:42:09 UTC,,,
0F3KN9HFXWQ9B1F1CBGZGTVSJ8, 2.21,2307251,2022-08-28 11:42:18 UTC,,,
0F3KN9M73GWF9K9JVHT2BH29WN, 1.66,2307251,2022-08-28 11:42:26 UTC,,,
0F3KN9PXG2J3HGB1CQHWFMS53A, -0.55,2307251,2022-08-28 11:42:35 UTC,,,
0F3KN9SR5EW57TFWGV6HVJWG5P, -2.66,2307251,2022-08-28 11:42:45 UTC,,,
0F3KN9WBS4Q1H5VFXTZFTKYCHH, 3.00,2307251,2022-08-28 11:42:53 UTC,,,
0F3KN9Z2TNNYBDCB52ZG1PA0JF, 1.68,2307251,2022-08-28 11:43:02 UTC,,,
0F3KNA25A7X4Z2A4V79JG42THA, -0.28,2307251,2022-08-28 11:43:12 UTC,,,
0F3KNA4GNC14FPNSFC594PZVZ6, 0.70,2307251,2022-08-28 11:43:20 UTC,,,
0F3KNA7HQF6QZPW3BYGCWKBTW8, -2.79,2307251,2022-08-28 11:43:30 UTC,,,
0F3KNAA7RQDGYQCKS5QJNZAY15, 3.59,2307251,2022-08-28 11:43:39 UTC,,,
0F3KNAD0X4FT46VDDZE5JJSEB1, -0.92,2307251,2022-08-28 11:43:48 UTC,,,
0F3KNAFNPXR00DG7KGZ10Y899Q, 2.29,2307251,2022-08-28 11:43:56 UTC,,,
0F3KNAJCP5VJY874A1AP94P2V1, -0.58,2307251,2022-08-28 11:44:05 UTC,,,
0F3KNAN3Y5B1RQ3ZP4TKNEVP3P, -1.63,2307251,2022-08-28 11:44:14 UTC,,,
0F3KNAQTKMJRHAS2RS8NEHYF0T, -2.12,2307251,2022-08-28 11:44:23 UTC,,,
0F3KNATHP81Q27Q5MSEPE2BKTH, -0.44,2307251,2022-08-28 11:44:32 UTC,,,
0F3KNAX8AYHZAE6XYE50C98W4W, 4.39,2307251,2022-08-28 11:44:41 UTC,,,
0F3KNB09B5S6DATH3RSFCP645Q, -3.14,2307251,2022-08-28 11:44:51 UTC,,,
0F3KNB30H5MAT8TKNPXN772SP3, 2.92,2307251,2022-08-28 11:45:00 UTC,,,
0F3KNB5Q80SAFNCSRRV7H9ESBV, -1.49,2307251,2022-08-28 11:45:09 UTC,,,
0F3KNB8E9CMMG5FZQFY0CJ8JPW, 1.97,2307251,2022-08-28 11:45:18 UTC,,,
0F3KNBB529858RMF4X39K49DZG, 0.13,2307251,2022-08-28 11:45:26 UTC,,,
0F3KNBDW1FSN65Z0FGVXV486TP, 3.82,2307251,2022-08-28 11:45:35 UTC,,,
0F3KNBGPYN1P2ZMBNT7BHYCKHX, 2.87,2307251,2022-08-28 11:45:45 UTC,,,
0F3KNBKA0QF75212NP3NV2ED8S, -2.96,2307251,2022-08-28 11:45:53 UTC,,,
0F3KNBP0S4DKQ38BST7BFY68PH, 4.88,2307251,2022-08-28 11:46:02 UTC,,,
0F3KNBS1KQ1XCKRXNMJ0S66FRH, -2.55,2307251,2022-08-28 11:46:12 UTC,,,
0F3KNBVR069TBFS8XHH9PQNGAX, -2.33,2307251,2022-08-28 11:46:21 UTC,,,
0F3KNBYEWSCFZSVHY6HDBZ8JBZ, 3.29,2307251,2022-08-28 11:46:30 UTC,,,
0F3KNC15VNRNFS15ZMHP1GFJ2N, 1.08,2307251,2022-08-28 11:46:39 UTC,,,
0F3KNC3ZTZY8VX4CBAXTPE9Y89, -1.16,2307251,2022-08-28 11:46:48 UTC,,,
0F3KNC6KKBZ7FG8AKJWWX2S58E, 3.09,2307251,2022-08-28 11:46:56 UTC,,,
0F3KNC9AY3TBTN36MSKCAG0R7Y, -1.81,2307251,2022-08-28 11:47:05 UTC,,,
0F3KNCC1KQG3ZC1FYNV02022SW, 1.44,2307251,2022-08-28 11:47:14 UTC,,,
0F3KNCERGH88KR88TSS88Z1DY2, 3.17,2307251,2022-08-28 11:47:23 UTC,,,
0F3KNCHS97WXJTKR3C3GGZW1AT, 4.95,2307251,2022-08-28 11:47:33 UTC,,,
0F3KNCMFV47BH3XW94ZWA6PHM0, 4.25,2307251,2022-08-28 11:47:42 UTC,,,
0F3KNCQ71SGNCDKXZ4WTFWDAQ4, 6.38,2307251,2022-08-28 11:47:51 UTC,,,
0F3KNCSY1A8JS3314A91K3TF0Q, 6.33,2307251,2022-08-28 11:48:00 UTC,,,
0F3KNCWMW4T3QBSAQMPM8MAFRX, 0.97,2307251,2022-08-28 11:48:09 UTC,,,
0F3KNCZBJMD51MYK4KRPTWQBHQ, -0.39,2307251,2022-08-28 11:48:18 UTC,,,
0F3KND22SCXAQK9VKK39008G14, 1.31,2307251,2022-08-28 11:48:26 UTC,,,
0F3KND4SXNHV0D3DQ5NPBZZ35S, 0.88,2307251,2022-08-28 11:48:35 UTC,,,
0F3KND7PME68BY51ZCFG8HPN1T, 2.23,2307251,2022-08-28 11:48:45 UTC,,,
0F3KNDAHBJG70KH9YYW265G6GZ, 5.58,2307251,2022-08-28 11:48:54 UTC,,,
0F3KNDD9NJGXS8H7MN2R03BVXW, -1.02,2307251,2022-08-28 11:49:03 UTC,,,
0F3KNDFZEW4XT5MG1422CNB0J3, -1.14,2307251,2022-08-28 11:49:12 UTC,,,
0F3KNDJNZQ93K67QESF97653ZC, 1.48,2307251,2022-08-28 11:49:21 UTC,,,
0F3KNDNDBBBAEDHP8ZTJCE2JKG, 4.14,2307251,2022-08-28 11:49:30 UTC,,,
0F3KNDR44N1QRK3RHRS9QHTA3H, -0.13,2307251,2022-08-28 11:49:39 UTC,,,
0F3KNDTXYCA4CT2H486TJMCF9S, 3.97,2307251,2022-08-28 11:49:48 UTC,,,
0F3KNDXHMSRCVTY7G6HPK20G0Y, -1.26,2307251,2022-08-28 11:49:56 UTC,,,
0F3KNE0JA8KA1Q904QM15KVJP9, -2.10,2307251,2022-08-28 11:50:06 UTC,,,
0F3KNE393J2VBH4VE8G854BRP6, 2.80,2307251,2022-08-28 11:50:15 UTC,,,
0F3KNE5ZZ26T1CJ53V3E2BFFHC, -0.45,2307251,2022-08-28 11:50:24 UTC,,,
0F3KNE8PYJRXYKHBD58G3F8G01, 3.24,2307251,2022-08-28 11:50:33 UTC,,,
0F3KNEBDZMJJK2SX44EYE6FBTZ, 0.92,2307251,2022-08-28 11:50:42 UTC,,,
0F3KNEE4QDF8F8SB9X3GP38NHF, -0.79,2307251,2022-08-28 11:50:51 UTC,,,
0F3KNEGVZM6GAHEN8CJPDYYVQ5, -1.24,2307251,2022-08-28 11:51:00 UTC,,,
0F3KNEKJSVVGZ75YVX3BZXXN3S, 4.44,2307251,2022-08-28 11:51:09 UTC,,,
0F3KNEP9KX9WFHQ1Q2BMSSSP0N, 1.90,2307251,2022-08-28 11:51:18 UTC,,,
0F3KNESA8XRM6HCDTXENEDYKR4, 0.91,2307251,2022-08-28 11:51:27 UTC,,,
0F3KNEW1G8QSH9CTEVFTT0A715, 3.36,2307251,2022-08-28 11:51:36 UTC,,,
0F3KNEYZEEJF4EHGE3JFCV020M, 0.03,2307251,2022-08-28 11:51:46 UTC,,,
0F3KNF1EX4T74XJ763339SMV3G, -3.11,2307251,2022-08-28 11:51:54 UTC,,,
0F3KNF461A03TRQ0DC164XYBTJ, 1.46,2307251,2022-08-28 11:52:03 UTC,,,
0F3KNF6WQG1CV9NPGMAC4X8D02, 0.40,2307251,2022-08-28 11:52:12 UTC,,,
0F3KNF9KYMY4DV6M33XVBS1D41, -3.01,2307251,2022-08-28 11:52:21 UTC,,,
0F3KNFCAQ4MQD7XPYBYM6JPJ8R, 1.92,2307251,2022-08-28 11:52:30 UTC,,,
0F3KNFF1BR3GDSA2N44NSE5G9Y, 0.70,2307251,2022-08-28 11:52:39 UTC,,,
0F3KNFJ217CJ1SVMABW45ECXCQ, -1.46,2307251,2022-08-28 11:52:49 UTC,,,
0F3KNFMS15FTM5B31PEM8VJ8JA, 0.24,2307251,2022-08-28 11:52:57 UTC,,,
0F3KNFQFQ3W7TWXFPZT588NNE5, 4.61,2307251,2022-08-28 11:53:06 UTC,,,
0F3KNFT6Y3BC425Z65WN1RAC5N, 0.67,2307251,2022-08-28 11:53:15 UTC,,,
0F3KNFWXHED546J3X2TRXAGY6P, -0.67,2307251,2022-08-28 11:53:24 UTC,,,
0F3KNFZN4M80SZDER59PJ76413, 0.92,2307251,2022-08-28 11:53:33 UTC,,,
0F3KNG2C0D1809FAA7WW0EFKS3, 2.13,2307251,2022-08-28 11:53:42 UTC,,,
0F3KNG53A1XSEQD527D3MSMTHQ, 2.06,2307251,2022-08-28 11:53:51 UTC,,,
0F3KNG7SJCFQ794KSW88FWW3GK, -0.30,2307251,2022-08-28 11:54:00 UTC,,,
0F3KNGAT5XQ6Y11ND0YDDA4E9F, 1.34,2307251,2022-08-28 11:54:10 UTC,,,
0F3KNGDGKSXNZPYPBHX14EN1R4, -4.14,2307251,2022-08-28 11:54:18 UTC,,,
0F3KNGG7TQANXW2TD7W95MYAR8, -0.81,2307251,2022-08-28 11:54:27 UTC,,,
0F3KNGJYS3FD9G6WJ39E9RG65F, 0.39,2307251,2022-08-28 11:54:36 UTC,,,
0F3KNGNZ3FP0XEDYE2Q7JQJK38, -0.49,2307251,2022-08-28 11:54:46 UTC,,,
0F3KNGRDG3BNTHXP33FBWBVG2F, 2.56,2307251,2022-08-28 11:54:54 UTC,,,
0F3KNGV3MAZK83KKY1R2F6VRTG, 1.50,2307251,2022-08-28 11:55:03 UTC,,,
0F3KNGXTJ19YM9NYDG40WQPFYN, -0.93,2307251,2022-08-28 11:55:12 UTC,,,
0F3KNH0HM5DC0KQQW1E8HNPVXX, 0.76,2307251,2022-08-28 11:55:21 UTC,,,
0F3KNH5307KKDVB4C9266VCMAW, 3.43,2307251,2022-08-28 11:55:36 UTC,,,
0F3KNH69J81HFEZZ4Y8XT3310W, -0.77,2307251,2022-08-28 11:55:40 UTC,,,
0F3KNH8ZKKE4K7S0GK73Q9WH4C, 0.04,2307251,2022-08-28 11:55:48 UTC,,,
0F3KNHBQFHKK2MBS2Y8CY0CNWP, 1.05,2307251,2022-08-28 11:55:57 UTC,,,
0F3KNHEE6EFWK54PGRNJYNDVQ3, 1.52,2307251,2022-08-28 11:56:06 UTC,,,
0F3KNHH52F1AMJCX5ZJVBH5A7S, 4.01,2307251,2022-08-28 11:56:15 UTC,,,
0F3KNHKVSXH4WZ6XVZCP6AYRP3, -2.73,2307251,2022-08-28 11:56:24 UTC,,,
0F3KNHPK03GKDTWJEGA3PXG08K, 2.71,2307251,2022-08-28 11:56:33 UTC,,,
0F3KNHSM19KYSE9HC17Z5XQ92T, 0.58,2307251,2022-08-28 11:56:43 UTC,,,
0F3KNHWAHEBDZSWXQ66Y22QJMJ, -1.45,2307251,2022-08-28 11:56:52 UTC,,,
0F3KNHZ16TGC0Y73QG3YJC216M, -2.55,2307251,2022-08-28 11:57:01 UTC,,,
0F3KNJ1QQC9BKRXKCG940TBXYD, 1.57,2307251,2022-08-28 11:57:10 UTC,,,
0F3KNJ4EAN7J77WQT6ZYBSCBQN, 0.06,2307251,2022-08-28 11:57:18 UTC,,,
0F3KNJ75MYMXC0ZNK87VMEF9S8, -1.54,2307251,2022-08-28 11:57:27 UTC,,,
0F3KNJ9W5G5ETFAD5TD847WFR1, -0.07,2307251,2022-08-28 11:57:36 UTC,,,
0F3KNJCSSF4V3QFA7DFFMDN161, 3.37,2307251,2022-08-28 11:57:46 UTC,,,
0F3KNJFAB68KJYWWF33BY5BZXJ, 0.73,2307251,2022-08-28 11:57:54 UTC,,,
0F3KNJJB69KPXQEG5B4J8K243J, 2.95,2307251,2022-08-28 11:58:04 UTC,,,
0F3KNJN1NTNDRX65R93B1CKEAG, 2.36,2307251,2022-08-28 11:58:13 UTC,,,
0F3KNJQRV90JFXGE3542FCYD2Y, 3.33,2307251,2022-08-28 11:58:22 UTC,,,
0F3KNJTG5RBFT7GSED61ZBRJHY, 1.66,2307251,2022-08-28 11:58:31 UTC,,,
0F3KNJX714N2S517MBVZAX17HS, 1.85,2307251,2022-08-28 11:58:40 UTC,,,
0F3KNJZXQNK2ZYCFG91107EYAN, 2.54,2307251,2022-08-28 11:58:49 UTC,,,
0F3KNK2MY1EW3SCZJ4J09H8T9R, -0.40,2307251,2022-08-28 11:58:57 UTC,,,
0F3KNK5B7M8HCMNJR60YD12SMZ, 1.95,2307251,2022-08-28 11:59:06 UTC,,,
0F3KNK828X09PD0WY5MQ7PBNGK, 2.87,2307251,2022-08-28 11:59:15 UTC,,,
0F3KNKB2V54JJHGNNCKVNTBRPH, -1.75,2307251,2022-08-28 11:59:25 UTC,,,
0F3KNKDT3GNWKTV6S7W9T8HC7K, -3.22,2307251,2022-08-28 11:59:34 UTC,,,
0F3KNKGGKPK4Z8V49D8WNCA0ZZ, -1.00,2307251,2022-08-28 11:59:43 UTC,,,
0F3KNKK7Q6T9DK5S414WQEMWFW, 3.95,2307251,2022-08-28 11:59:52 UTC,,,
0F3KNKNZ809N54G16Z5SYKXVR6, 1.28,2307251,2022-08-28 12:00:01 UTC,,,
0F3KNKRNSQXQVQ5BTZF5RG3JAH, 0.85,2307251,2022-08-28 12:00:10 UTC,,,
0F3KNKVDB0YABZSMM6XF56DFRM, 0.35,2307251,2022-08-28 12:00:19 UTC,,,
0F3KNKY3PR24479ZCE7Z4XSPVC, 1.31,2307251,2022-08-28 12:00:27 UTC,,,
0F3KNM0T309RVWJVJDEKTRN0MG, 3.05,2307251,2022-08-28 12:00:36 UTC,,,
0F3KNM4375MWDGZKS2ED8WNN5T, -1.34,2307251,2022-08-28 12:00:47 UTC,,,
0F3KNM6HPKPHNV6G99HPGEMZYG, 2.76,2307251,2022-08-28 12:00:55 UTC,,,
0F3KNM99V6C40EQETWAA8482SG, 2.93,2307251,2022-08-28 12:01:04 UTC,,,
0F3KNMBZK09W1W2TM62X64XCWP, 0.18,2307251,2022-08-28 12:01:13 UTC,,,
0F3KNMEPF3XADWHARE3H9VXGRV, 1.71,2307251,2022-08-28 12:01:22 UTC,,,
0F3KNMHDHWB6V1K3DPA8TPE9WR, 0.91,2307251,2022-08-28 12:01:31 UTC,,,
0F3KNMM4N2DZ74FX0YV8P7XF1J, -2.69,2307251,2022-08-28 12:01:40 UTC,,,
0F3KNMPVNK4502Q7VCD95KAJEC, 4.14,2307251,2022-08-28 12:01:49 UTC,,,
0F3KNMSJHM6XCCT73XXZSEFHJT, 1.10,2307251,2022-08-28 12:01:57 UTC,,,
0F3KNMWKAK1W0N17WJEKN60KC6, 3.05,2307251,2022-08-28 12:02:07 UTC,,,
0F3KNMZ9Q3TMGG1RVJ8DDQK8T4, -0.76,2307251,2022-08-28 12:02:16 UTC,,,
0F3KNN20HXKW4PD800G86TK9FM, 1.73,2307251,2022-08-28 12:02:25 UTC,,,
0F3KNN4QQCMVAKV8Q518VTFDAB, 0.78,2307251,2022-08-28 12:02:34 UTC,,,
