id,value,feed_id,created_at,lat,lon,ele
0F38BY0NY086JZFPXRPN0EEEAP,437,2300344,2022-08-14 10:53:34 UTC,,,
0F38BY68GGN2WFKDPA3ADFPCD3,439,2300344,2022-08-14 10:53:52 UTC,,,
0F38BYBVW3EVMQPNYGMMP5QZHR,439,2300344,2022-08-14 10:54:11 UTC,,,
0F38BYHG3XXARA51FNBE4PMWDS,439,2300344,2022-08-14 10:54:29 UTC,,,
0F38BYQ830M8Z2N97GCY5VRWQ9,452,2300344,2022-08-14 10:54:48 UTC,,,
0F38BYWNSP9R77ZF22HV3KK14N,452,2300344,2022-08-14 10:55:06 UTC,,,
0F38BZ2JVD4ZWZM7P1S11796ND,452,2300344,2022-08-14 10:55:25 UTC,,,
0F38BZ90NTJZHG8QZ4Z5X1JTZS,452,2300344,2022-08-14 10:55:46 UTC,,,
0F38BZEDV0022YGA7R4S4F2SVJ,443,2300344,2022-08-14 10:56:04 UTC,,,
0F38BZKVGCV87YSDT0ARTS4W0X,443,2300344,2022-08-14 10:56:22 UTC,,,
0F38BZS4Y7BT9T8Q6GD98HDS9B,443,2300344,2022-08-14 10:56:39 UTC,,,
0F38BZYNRD0CNFKK3BPGW60GW5,450,2300344,2022-08-14 10:56:57 UTC,,,
0F38C046WGCYK3CG87D6XYS63A,450,2300344,2022-08-14 10:57:15 UTC,,,
0F38C0A6K92WBVWXWVZ0KJ77EG,450,2300344,2022-08-14 10:57:35 UTC,,,
0F38C0FPVPB7J57CJ2NAM7KMC3,447,2300344,2022-08-14 10:57:53 UTC,,,
0F38C0N97ASKARRV3AX8CMNQPA,447,2300344,2022-08-14 10:58:11 UTC,,,
0F38C0TN0M8GJSRNYCP0DBPHMJ,447,2300344,2022-08-14 10:58:29 UTC,,,
0F38C10GN3S9Y5GHKZJKEB575M,452,2300344,2022-08-14 10:58:48 UTC,,,
0F38C160PXJC9K8BCF4Z7DZ2ZN,452,2300344,2022-08-14 10:59:06 UTC,,,
0F38C1BDSZPZ77TTVCWPMWEHBE,452,2300344,2022-08-14 10:59:24 UTC,,,
0F38C1HAB0NXHP19W14TABA8M7,452,2300344,2022-08-14 10:59:43 UTC,,,
0F38C1Q4AD1V658RWSK9FGQNP0,450,2300344,2022-08-14 11:00:02 UTC,,,
0F38C1WWTNK6ZXDXZYJ98YN6WJ,450,2300344,2022-08-14 11:00:21 UTC,,,
0F38C22NA03CWMYTPGQS6684A9,450,2300344,2022-08-14 11:00:40 UTC,,,
0F38C28GR88ZB9VV49SMQ8W6S8,455,2300344,2022-08-14 11:00:59 UTC,,,
0F38C2E7CCNG39VJDXH4YYPKFQ,455,2300344,2022-08-14 11:01:18 UTC,,,
0F38C2ME7PEWF3G8W5NVHB8S6Q,455,2300344,2022-08-14 11:01:38 UTC,,,
0F38C2T5F40AZHAM56R8NWMS8Z,448,2300344,2022-08-14 11:01:57 UTC,,,
0F38C38E30R10GWAZXMHFKTRWN,448,2300344,2022-08-14 11:02:44 UTC,,,
0F38C3E08NZ5EAPJR33H1KBER4,439,2300344,2022-08-14 11:03:02 UTC,,,
0F38C3KHMF4MNR813A0QEWGSQ0,439,2300344,2022-08-14 11:03:20 UTC,,,
0F38C3S21WVNWAQH41FS1QR6NF,439,2300344,2022-08-14 11:03:38 UTC,,,
0F38C3YD2D6QSPG1DDKDKC1NGT,440,2300344,2022-08-14 11:03:56 UTC,,,
0F38C43ZJT2QH3SMF387D4CH9X,440,2300344,2022-08-14 11:04:14 UTC,,,
0F38C49KCYH7QKBF4P5QFXP2EG,440,2300344,2022-08-14 11:04:32 UTC,,,
0F38C4F18752QY6W3C8B39S2S0,442,2300344,2022-08-14 11:04:50 UTC,,,
0F38C4MFD3547GNJTKDHX9ZG98,442,2300344,2022-08-14 11:05:08 UTC,,,
0F38C4VP0ZMZHZ5PH4M29A10P6,442,2300344,2022-08-14 11:05:32 UTC,,,
0F38C50YV74X5C8695H5CRSY4M,435,2300344,2022-08-14 11:05:49 UTC,,,
0F38C56FAHKPSRPR77J5KY2VCB,435,2300344,2022-08-14 11:06:07 UTC,,,
0F38C5BZH7QEE9WJQM2DMT0Y7Q,435,2300344,2022-08-14 11:06:25 UTC,,,
0F38C5J1P0YRXE6QPWPW3ABM1Z,435,2300344,2022-08-14 11:06:45 UTC,,,
0F38C5QXMJ1AMNP1RCHHP85YMC,447,2300344,2022-08-14 11:07:04 UTC,,,
0F38C5XY0P4T9JYGSMSTYRP15S,447,2300344,2022-08-14 11:07:24 UTC,,,
0F38C63DMJTGBSYRCA3T81DBJ7,447,2300344,2022-08-14 11:07:42 UTC,,,
0F38C68ZNFB65RV4MADS10Y34A,448,2300344,2022-08-14 11:08:00 UTC,,,
0F38C6ETEFN4A3EK9Y43TMSWWP,448,2300344,2022-08-14 11:08:19 UTC,,,
0F38C6MH9Q5Q5PE156P5YHHKH2,448,2300344,2022-08-14 11:08:38 UTC,,,
0F38C6T1B0Y12KRKCSJS0ENJRX,460,2300344,2022-08-14 11:08:56 UTC,,,
0F38C71HRE6GMFF0BZ3847PSQH,460,2300344,2022-08-14 11:09:21 UTC,,,
0F38C776F7NR1TNSRXA413NJVD,460,2300344,2022-08-14 11:09:39 UTC,,,
0F38C7CKC47R4R7E4CD2D36ZN5,451,2300344,2022-08-14 11:09:57 UTC,,,
0F38C7JHRKHYYRYSY20Q2J8J64,451,2300344,2022-08-14 11:10:16 UTC,,,
0F38C7QZRA12R3RJB78FP50ZSW,451,2300344,2022-08-14 11:10:34 UTC,,,
0F38C7XH2808KF8WMMWD4PD96D,454,2300344,2022-08-14 11:10:52 UTC,,,
0F38C830K65EBYVP9J8N0SQVSY,454,2300344,2022-08-14 11:11:10 UTC,,,
0F38C88SG435W68XKXETT2ATBJ,454,2300344,2022-08-14 11:11:29 UTC,,,
0F38C8E7MHMGTHP03BVP5GAPXS,454,2300344,2022-08-14 11:11:47 UTC,,,
0F38C8KQQPHCAQCV0EYVPA0QJP,458,2300344,2022-08-14 11:12:05 UTC,,,
0F38C8SFY5HJQA8917AHN4W7DN,458,2300344,2022-08-14 11:12:24 UTC,,,
0F38C8Z2TK3W2DFDM6ZE3T2QP3,458,2300344,2022-08-14 11:12:42 UTC,,,
0F38C94MZCJ6398G1KBX5WX3PS,438,2300344,2022-08-14 11:13:00 UTC,,,
0F38C9A88YDN5QWDPSCSENWRJD,438,2300344,2022-08-14 11:13:19 UTC,,,
0F38C9FVJ6HW43W0WJSXC7M6CP,438,2300344,2022-08-14 11:13:37 UTC,,,
0F38C9NC3ZRGAQ2MT21186ZDHN,446,2300344,2022-08-14 11:13:55 UTC,,,
0F38C9V5QJXQ2BNXF1KKZ2NRTA,446,2300344,2022-08-14 11:14:14 UTC,,,
0F38CA0V1WSAYZNAK13PK6ZQCZ,446,2300344,2022-08-14 11:14:33 UTC,,,
0F38CA6KTV9FF49WWP64J43H1Q,443,2300344,2022-08-14 11:14:52 UTC,,,
0F38CAC371T4D2HMMD0X55F1VG,443,2300344,2022-08-14 11:15:10 UTC,,,
0F38CAHWGAPBFM5RRQ2XCT3T6Y,443,2300344,2022-08-14 11:15:29 UTC,,,
0F38CAQSJ96Z36GDPSTHFZF7TJ,451,2300344,2022-08-14 11:15:48 UTC,,,
0F38CAXC28JX5MMS02W3GRG0GQ,451,2300344,2022-08-14 11:16:06 UTC,,,
0F38CB30BDN1GJ34W24V94V4CF,451,2300344,2022-08-14 11:16:25 UTC,,,
0F38CB8RCW0HVR8MWBJQ18ARGG,451,2300344,2022-08-14 11:16:44 UTC,,,
0F38CBE6HQ4KC1Y68MFJBS9EWR,448,2300344,2022-08-14 11:17:01 UTC,,,
0F38CBKRRDF8879S8AA02518V5,448,2300344,2022-08-14 11:17:20 UTC,,,
0F38CBSC4ZW5AMC837FSQV8Q4P,448,2300344,2022-08-14 11:17:38 UTC,,,
0F38CBYYF5WYMKC1Q08NZFTBHD,443,2300344,2022-08-14 11:17:56 UTC,,,
0F38CC4BWQCS3FRZ5D3DKF6CAP,443,2300344,2022-08-14 11:18:14 UTC,,,
0F38CC9Y07J40A8F656PKE50Q2,443,2300344,2022-08-14 11:18:32 UTC,,,
0F38CCFPJNN2GV6XMW1HTP7W29,460,2300344,2022-08-14 11:18:51 UTC,,,
0F38CCN6Q6MGTJXY2WZ6FJZZ56,460,2300344,2022-08-14 11:19:09 UTC,,,
0F38CCTKFF7K79847DKA1GRGKF,460,2300344,2022-08-14 11:19:27 UTC,,,
0F38CD0243QP4811HYAJZMXT2W,460,2300344,2022-08-14 11:19:45 UTC,,,
0F38CD5M2VWYPKCWGKZX0RM1GG,443,2300344,2022-08-14 11:20:03 UTC,,,
0F38CDBRTT30EA3K9Y3THQ537W,443,2300344,2022-08-14 11:20:23 UTC,,,
0F38CDH3QXQQ9YR7V263VE4SM8,443,2300344,2022-08-14 11:20:41 UTC,,,
0F38CDPMQZZPD9GW5JDN1EVBJM,446,2300344,2022-08-14 11:20:59 UTC,,,
0F38CDWDH2WGZF8GKJGSXPQ0HC,446,2300344,2022-08-14 11:21:18 UTC,,,
0F38CE20V6ADN8A339X20KM6R1,446,2300344,2022-08-14 11:21:36 UTC,,,
0F38CE7E4CRVJBH6HGH4ZT7K9M,432,2300344,2022-08-14 11:21:54 UTC,,,
0F38CED05TASXPXKXT7ZXJS78W,432,2300344,2022-08-14 11:22:12 UTC,,,
0F38CEJNTESF4NR9X06EFPW8KD,432,2300344,2022-08-14 11:22:31 UTC,,,
0F38CEQZE8ZJ756BJ8MPV78BM2,448,2300344,2022-08-14 11:22:48 UTC,,,
0F38CEXDJARZGYPZR0PAPW4GTR,448,2300344,2022-08-14 11:23:06 UTC,,,
0F38CF2YWYE47ZSAHFMC959VYS,448,2300344,2022-08-14 11:23:24 UTC,,,
0F38CF8DB1Y4CNFW0N8WKNB1CW,448,2300344,2022-08-14 11:23:42 UTC,,,
0F38CFDY8QACPDGXJN9BT7SDAZ,452,2300344,2022-08-14 11:24:00 UTC,,,
0F38CFKJ9YA7YY4E5PP1VQ75MK,452,2300344,2022-08-14 11:24:18 UTC,,,
0F38CFS2K4CYXHAF5FJWEX1QCG,452,2300344,2022-08-14 11:24:37 UTC,,,
0F38CFYRME7Q475R1452M9FP38,450,2300344,2022-08-14 11:24:55 UTC,,,
0F38CG4898PENK59VRW1DZVQYG,450,2300344,2022-08-14 11:25:13 UTC,,,
0F38CG9YM1K6DB016SWR56VHTP,450,2300344,2022-08-14 11:25:32 UTC,,,
0F38CGFJ2SZJ8NB5FFA1RZFA3A,435,2300344,2022-08-14 11:25:50 UTC,,,
0F38CGN7JHNKWM4EWMKDM63NVM,435,2300344,2022-08-14 11:26:09 UTC,,,
0F38CGTSXRFBSV5X6GWQSBFZGJ,435,2300344,2022-08-14 11:26:27 UTC,,,
0F38CH09F56WBYWXCEG77NTJ4F,435,2300344,2022-08-14 11:26:45 UTC,,,
0F38CH5NH351Z9R5374M8FM5AB,437,2300344,2022-08-14 11:27:03 UTC,,,
0F38CHBA7THR5GRJX87GYW3CW6,437,2300344,2022-08-14 11:27:21 UTC,,,
0F38CHGWG48Z1ANEXX9YMYK79M,437,2300344,2022-08-14 11:27:39 UTC,,,
0F38CHP99X0WP051108YKXZNHP,437,2300344,2022-08-14 11:27:57 UTC,,,
0F38CHVSE2MVTH3D4S0F0WCXRD,437,2300344,2022-08-14 11:28:15 UTC,,,
0F38CJ183KSM3HK0RD2Z2T7NX1,437,2300344,2022-08-14 11:28:33 UTC,,,
0F38CJ75ATMA7T1HKX0C0WKPG5,450,2300344,2022-08-14 11:28:52 UTC,,,
0F38CJCKTW9X0Q0CERQBHTEY66,450,2300344,2022-08-14 11:29:10 UTC,,,
0F38CJJ1G7AVA7QG0NN67WDGZ0,450,2300344,2022-08-14 11:29:28 UTC,,,
0F38CJQY1NB74KCQNZ0RRWG1GV,456,2300344,2022-08-14 11:29:47 UTC,,,
0F38CJYA547NTD0W434ZGX23GJ,456,2300344,2022-08-14 11:30:08 UTC,,,
0F38CK40VCRSHE9RB5RB9QT12T,456,2300344,2022-08-14 11:30:27 UTC,,,
0F38CK9FC4P0TZ2ADRHTSZ1WGC,456,2300344,2022-08-14 11:30:45 UTC,,,
0F38CKF2MHX0YG9BXJE4AK0EQB,441,2300344,2022-08-14 11:31:03 UTC,,,
0F38CKMPMVY8TE5V6A12B4QEJR,441,2300344,2022-08-14 11:31:22 UTC,,,
0F38CKT0SYC5B2N2MPN6E3F351,441,2300344,2022-08-14 11:31:39 UTC,,,
0F38CKZDMX2MFK1JMXHS900DZ6,448,2300344,2022-08-14 11:31:57 UTC,,,
0F38CM513DXHJPYEQEPZXSW9ZM,448,2300344,2022-08-14 11:32:15 UTC,,,
0F38CMADKF6GBT39X9DGS3T3F3,448,2300344,2022-08-14 11:32:33 UTC,,,
0F38CMFVWRQF51RN8570EHPT6Q,443,2300344,2022-08-14 11:32:51 UTC,,,
0F38CMNDNATER4V1JJYTSG0HK4,443,2300344,2022-08-14 11:33:09 UTC,,,
0F38CMTW2FYGQ18A07X4991RRT,443,2300344,2022-08-14 11:33:27 UTC,,,
0F38CN0FVFFCD2TVW9FVQKCBRP,443,2300344,2022-08-14 11:33:45 UTC,,,
0F38CN5ZHPPDKKK2AY81J8QFNK,441,2300344,2022-08-14 11:34:03 UTC,,,
0F38CNC904D5H874S7973Q8JFS,441,2300344,2022-08-14 11:34:24 UTC,,,
0F38CNHQRBV9C2H5KHW9EVGYA3,441,2300344,2022-08-14 11:34:42 UTC,,,
0F38CNQD8FM2QX8ZVZKKYCGJKG,450,2300344,2022-08-14 11:35:00 UTC,,,
0F38CNWS247E23NS11VTPSRHSD,450,2300344,2022-08-14 11:35:18 UTC,,,
0F38CP29215F09JRR6WK28JWJ6,450,2300344,2022-08-14 11:35:36 UTC,,,
0F38CP7TR9QXCNSMTFRBRNQEHJ,450,2300344,2022-08-14 11:35:54 UTC,,,
0F38CPEARVQA1TAEG3JG553ECV,450,2300344,2022-08-14 11:36:15 UTC,,,
0F38CPKPVQC5ZXHQ2F2SYYE79M,450,2300344,2022-08-14 11:36:33 UTC,,,
0F38CPS3NJGNG90ZAM1QDNF3FK,445,2300344,2022-08-14 11:36:51 UTC,,,
0F38CPYF5QQWZ2M0WD6JNX202T,445,2300344,2022-08-14 11:37:08 UTC,,,
0F38CQ447YWQS21GQ197TES7RJ,445,2300344,2022-08-14 11:37:27 UTC,,,
0F38CQ9YEZ2EZTSB39DBQMYTT8,445,2300344,2022-08-14 11:37:46 UTC,,,
0F38CQFE15K6Z1FTR3VRAA1Z0B,447,2300344,2022-08-14 11:38:04 UTC,,,
0F38CQN8NBH01AQN5BZK8KM468,447,2300344,2022-08-14 11:38:23 UTC,,,
0F38CQV2ERV5WYGC568RD95RKW,447,2300344,2022-08-14 11:38:42 UTC,,,
0F38CR0W74RWPPW6SC3JRW34PJ,458,2300344,2022-08-14 11:39:01 UTC,,,
0F38CR6K8B4862DE71T5RZ37E5,458,2300344,2022-08-14 11:39:20 UTC,,,
0F38CRC2GZ2Z18TH93TV3XSX6B,458,2300344,2022-08-14 11:39:38 UTC,,,
0F38CRHQ2BWC4TATAQ0VSMX6YF,446,2300344,2022-08-14 11:39:56 UTC,,,
0F38CRQ3VXFF4ECZ6HKYMZ2J9E,446,2300344,2022-08-14 11:40:14 UTC,,,
0F38CRX06WZNS6J9KBNY9PBJYK,446,2300344,2022-08-14 11:40:33 UTC,,,
0F38CS2F4RFN3TH2SV3Q11SC4V,456,2300344,2022-08-14 11:40:51 UTC,,,
0F38CS7ZDR4HSYKH3PJEXQNM5Z,456,2300344,2022-08-14 11:41:09 UTC,,,
0F38CSDC55EYXA0DCACAR45YG8,456,2300344,2022-08-14 11:41:27 UTC,,,
0F38CSK7NECGAW32FFPEXW74BK,456,2300344,2022-08-14 11:41:46 UTC,,,
0F38CSRM3PHRD67NXF5GZADMQX,444,2300344,2022-08-14 11:42:04 UTC,,,
0F38CSY3HPFY03MW158M412T6Q,444,2300344,2022-08-14 11:42:22 UTC,,,
0F38CT3QHJQY0QC1Y8ATGCP9Y5,444,2300344,2022-08-14 11:42:40 UTC,,,
0F38CT984KCC9H3EXSYTF3DNRB,441,2300344,2022-08-14 11:42:58 UTC,,,
0F38CTGF8TZEK14KMQR1062BWJ,441,2300344,2022-08-14 11:43:22 UTC,,,
0F38CTP7GMW42H21AGAA14DXKF,441,2300344,2022-08-14 11:43:41 UTC,,,
0F38CTVXJ37N8YERMG2H5E8MGY,440,2300344,2022-08-14 11:43:59 UTC,,,
0F38CV1KC36R7A5VPCK2APY4CF,440,2300344,2022-08-14 11:44:18 UTC,,,
0F38CV7AMK1SX4CRDAK8235TES,440,2300344,2022-08-14 11:44:37 UTC,,,
0F38CVCXCPXBF1G8HJAKGZBYHH,454,2300344,2022-08-14 11:44:55 UTC,,,
0F38CVJDPA5XJY16Q0XMTWF3WR,454,2300344,2022-08-14 11:45:13 UTC,,,
0F38CVQX1J26W8CRWTKXDFRJKN,454,2300344,2022-08-14 11:45:31 UTC,,,
0F38CVXETW03N3SZGHJMPN79F9,440,2300344,2022-08-14 11:45:49 UTC,,,
0F38CW4KPBN3NQMP6ABYFN2F68,440,2300344,2022-08-14 11:46:13 UTC,,,
0F38CWA48C5ZEP66T4KBFC15BG,440,2300344,2022-08-14 11:46:31 UTC,,,
0F38CWFQSTMVHE9A26FAQTE6T5,448,2300344,2022-08-14 11:46:49 UTC,,,
0F38CWN336WPP2BE2EZHVR5YSP,448,2300344,2022-08-14 11:47:07 UTC,,,
0F38CWTMBCYSKAGC1EGJ65CAAX,448,2300344,2022-08-14 11:47:25 UTC,,,
0F38CX0EQX3B836K8C4NV1ZYN6,448,2300344,2022-08-14 11:47:44 UTC,,,
0F38CX694F7CNTGPX93Q0HZYCB,459,2300344,2022-08-14 11:48:03 UTC,,,
0F38CXC74J4CPS0NDKMW3PY3BC,459,2300344,2022-08-14 11:48:22 UTC,,,
0F38CXHJ817WFPH00NY2XXDGJ7,459,2300344,2022-08-14 11:48:40 UTC,,,
0F38CXQ2M1F20TNAJVWKG0Z2KC,452,2300344,2022-08-14 11:48:58 UTC,,,
0F38CY4RX9C1EA6M06NYG0MM4S,452,2300344,2022-08-14 11:49:43 UTC,,,
0F38CYA8F41TGMY8M1P0STFBTN,452,2300344,2022-08-14 11:50:01 UTC,,,
0F38CYG0QJACZCAHP9TTYTGM4H,452,2300344,2022-08-14 11:50:20 UTC,,,
0F38CYNH66ARRVHD62X1RZFKCD,452,2300344,2022-08-14 11:50:38 UTC,,,
0F38CYV2QKC32YKD1ZH3PZ54PC,448,2300344,2022-08-14 11:50:56 UTC,,,
0F38CZ0VXH15GXP0SZWKNTZ2NG,448,2300344,2022-08-14 11:51:15 UTC,,,
0F38CZ6QW3WK23QGQVYZE78WF2,448,2300344,2022-08-14 11:51:34 UTC,,,
0F38CZC4QXC7AYX2VMSSJ6X45S,459,2300344,2022-08-14 11:51:52 UTC,,,
0F38CZHYT3NVSRE08YZ7BCDAS0,459,2300344,2022-08-14 11:52:11 UTC,,,
0F38CZQRJXK3SDTPH91W40017Y,459,2300344,2022-08-14 11:52:30 UTC,,,
0F38CZXKJERRHJFR9K9NXC5WPC,455,2300344,2022-08-14 11:52:49 UTC,,,
0F38D03EX0M8432ME3MVFYDN9Q,455,2300344,2022-08-14 11:53:08 UTC,,,
0F38D094RZADDH1SZWPAG3Y3C4,455,2300344,2022-08-14 11:53:27 UTC,,,
0F38D0EWYDR2B5GE2T24FR164K,455,2300344,2022-08-14 11:53:46 UTC,,,
0F38D0MSA2ZNFKZRZ4R0PY58F3,444,2300344,2022-08-14 11:54:05 UTC,,,
0F38D0T68VW0ST3F6MWYXRNEY6,444,2300344,2022-08-14 11:54:23 UTC,,,
0F38D0ZZX1ESG8F74T8H58MR2Z,444,2300344,2022-08-14 11:54:42 UTC,,,
0F38D15T1HPM2ATMTYAT2D17D4,442,2300344,2022-08-14 11:55:01 UTC,,,
0F38D1BN7C479520N24B01G68J,442,2300344,2022-08-14 11:55:20 UTC,,,
0F38D1HCSRWBCKQBPXHQ96D8V5,442,2300344,2022-08-14 11:55:39 UTC,,,
0F38D1PXQ685CJ4B5DCJY0SEAS,445,2300344,2022-08-14 11:55:57 UTC,,,
0F38D1WFMWYR1CPQGYBX8BPWPE,445,2300344,2022-08-14 11:56:15 UTC,,,
0F38D2269W458SBG559KX695A5,445,2300344,2022-08-14 11:56:34 UTC,,,
0F38D27RXBZ5F290HN4BAD78PW,448,2300344,2022-08-14 11:56:52 UTC,,,
0F38D2DM80RTPB0AGQHBEAJF2H,448,2300344,2022-08-14 11:57:11 UTC,,,
0F38D2K0EQ5D9P116JABEBJF3V,448,2300344,2022-08-14 11:57:29 UTC,,,
0F38D2RMEFTKMWAJSE91H4N2B4,457,2300344,2022-08-14 11:57:47 UTC,,,
0F38D2YH9SZ6T2CTCA1ZJ7G8MY,457,2300344,2022-08-14 11:58:07 UTC,,,
0F38D344THJPX8Q6VKZMWMATKY,457,2300344,2022-08-14 11:58:25 UTC,,,
0F38D39HCX4DF7MF3CD12CY895,457,2300344,2022-08-14 11:58:43 UTC,,,
0F38D3FAHW4547TD6X38KB4NQW,448,2300344,2022-08-14 11:59:02 UTC,,,
0F38D3MTDAQD1Q7KDET1NWHS88,448,2300344,2022-08-14 11:59:20 UTC,,,
0F38D3TC2D642FXY4PZQ98YYTM,448,2300344,2022-08-14 11:59:38 UTC,,,
0F38D404Q013A8M81771R1X9A7,442,2300344,2022-08-14 11:59:57 UTC,,,
0F38D45P0RNT815R4WYYCW0BZK,442,2300344,2022-08-14 12:00:15 UTC,,,
0F38D4BEB74752VE8CA1HCA6N3,442,2300344,2022-08-14 12:00:34 UTC,,,
0F38D4GZTCMZ9HTG9WAFK3RMT6,451,2300344,2022-08-14 12:00:52 UTC,,,
0F38D4PCTQ81E6FHSDT3HCG8TP,451,2300344,2022-08-14 12:01:10 UTC,,,
0F38D4VVCJV448QQWYX9VVQWJ2,451,2300344,2022-08-14 12:01:28 UTC,,,
0F38D51FDVXMAPNETHQCAHDE5J,451,2300344,2022-08-14 12:01:46 UTC,,,
0F38D56ZN4Z8FRG6DGKDH60MWN,451,2300344,2022-08-14 12:02:04 UTC,,,
0F38D5CPEAMA5W3D8XJBAZSEMN,451,2300344,2022-08-14 12:02:23 UTC,,,
0F38D5J4JMJB2R91ECENP56BYB,451,2300344,2022-08-14 12:02:41 UTC,,,
0F38D5QYXTKKBPH1BFB8CR3WS0,459,2300344,2022-08-14 12:03:00 UTC,,,
0F38D5XW5GA0WGZH9FSPRFYC2D,459,2300344,2022-08-14 12:03:19 UTC,,,
0F38D63BG96T6PVV2P7A9576JP,459,2300344,2022-08-14 12:03:37 UTC,,,
0F38D68WKFVB9C1KVFXWGWBFAC,460,2300344,2022-08-14 12:03:55 UTC,,,
0F38D6EJFRCDJV698G6QKXH3MK,460,2300344,2022-08-14 12:04:14 UTC,,,
0F38D6M29BSPW2912GWVN57KTY,460,2300344,2022-08-14 12:04:32 UTC,,,
0F38D6SPHAPNYK20YZ304HGHY9,451,2300344,2022-08-14 12:04:50 UTC,,,
0F38D6Z6HBM9ARF6R7TWZE7BC0,451,2300344,2022-08-14 12:05:08 UTC,,,
0F38D74JYF561H7AQABRTBNVFN,451,2300344,2022-08-14 12:05:26 UTC,,,
0F38D7A0RP4QFFP41E732HCK3V,451,2300344,2022-08-14 12:05:44 UTC,,,
0F38D7FJCHN50QBGZ62P3M82TJ,450,2300344,2022-08-14 12:06:02 UTC,,,
0F38D7N0CZZH03KM6GQ6WWQHAD,450,2300344,2022-08-14 12:06:20 UTC,,,
0F38D7THFWHB1D25KQ1NW6NMRH,450,2300344,2022-08-14 12:06:38 UTC,,,
0F38D803GQAJNX04JYQPEZCH3J,443,2300344,2022-08-14 12:06:56 UTC,,,
0F38D85PTAGKCFNAP9SQTVMBZZ,443,2300344,2022-08-14 12:07:14 UTC,,,
0F38D8B5E37W15G85DZ43BFV7F,443,2300344,2022-08-14 12:07:32 UTC,,,
0F38D8GHVHCVJ19SJBSY9613V7,456,2300344,2022-08-14 12:07:50 UTC,,,
0F38D8P5X5QBNY4ZC28DY996MC,456,2300344,2022-08-14 12:08:08 UTC,,,
0F38D8VWHCCNSR7KVE0F190H54,456,2300344,2022-08-14 12:08:27 UTC,,,
0F38D9189X182QAXECF7CJB07X,456,2300344,2022-08-14 12:08:45 UTC,,,
0F38D96V7WD9BH5KRHGWCDCHZP,453,2300344,2022-08-14 12:09:03 UTC,,,
0F38D9CVS8EE4DJG0YMT6PGB04,453,2300344,2022-08-14 12:09:23 UTC,,,
0F38D9JFS86N4SWRZ4WT1VXS54,453,2300344,2022-08-14 12:09:41 UTC,,,
0F38D9QS4AETDN3HJ1HKE0GV9M,444,2300344,2022-08-14 12:09:59 UTC,,,
0F38D9XBEHVAMCPDXAQH8HKCMT,444,2300344,2022-08-14 12:10:17 UTC,,,
0F38DA39AMTEBAS5GP5SE8737N,444,2300344,2022-08-14 12:10:36 UTC,,,
0F38DA8W3DTNTM56WP6XMFPH8Z,448,2300344,2022-08-14 12:10:55 UTC,,,
0F38DAEW15N23VK8R55NES4H1P,448,2300344,2022-08-14 12:11:14 UTC,,,
0F38DAM6FRZH7GAMC9Y7P312BB,448,2300344,2022-08-14 12:11:32 UTC,,,
0F38DASS0KWNETYW4PXHHFAT5X,448,2300344,2022-08-14 12:11:50 UTC,,,
0F38DAZ6Y2GVM459ZZCAGV7QCB,448,2300344,2022-08-14 12:12:08 UTC,,,
0F38DB4RAGX1EHMYQ3NTFV3YY2,448,2300344,2022-08-14 12:12:26 UTC,,,
0F38DBAB1J61A5YKP8K2S77EQ6,448,2300344,2022-08-14 12:12:44 UTC,,,
0F38DBFYRBWRHGTAPYFFDFG3TJ,445,2300344,2022-08-14 12:13:03 UTC,,,
0F38DBNGTC0R0KCQS945QNMFS9,445,2300344,2022-08-14 12:13:21 UTC,,,
0F38DBX1G1SMRA625WE1VR8QRT,445,2300344,2022-08-14 12:13:46 UTC,,,
0F38DC2ATJ8D33F4B05CDTSZEH,448,2300344,2022-08-14 12:14:03 UTC,,,
0F38DC7SEPK6WXNM0ND9AFWB8X,448,2300344,2022-08-14 12:14:21 UTC,,,
0F38DCDFR0N5DAS7CYR0791JQW,448,2300344,2022-08-14 12:14:39 UTC,,,
0F38DCJWKCWNRV7G60Q5F1WJ5K,445,2300344,2022-08-14 12:14:57 UTC,,,
0F38DCRHXG67A0YGENAF3QYMWP,445,2300344,2022-08-14 12:15:16 UTC,,,
0F38DCY5SGT427TRP5VVMJECVS,445,2300344,2022-08-14 12:15:34 UTC,,,
0F38DD3XCTG7JNSE117834X2PS,456,2300344,2022-08-14 12:15:53 UTC,,,
0F38DD9RD8VDGHX2D5WZN673W1,456,2300344,2022-08-14 12:16:12 UTC,,,
0F38DDF6TH4SWS6CR0HK49C0ZE,456,2300344,2022-08-14 12:16:30 UTC,,,
0F38DDMZMZFJVN3MPDTVGVQ2DK,452,2300344,2022-08-14 12:16:49 UTC,,,
0F38DDTKW7VHTZBV9PKYXPRJQD,452,2300344,2022-08-14 12:17:07 UTC,,,
0F38DE05KG2RBGGHTYQXF0R5QZ,452,2300344,2022-08-14 12:17:25 UTC,,,
0F38DE5XAZ6H8N8D1QBA091B0Q,452,2300344,2022-08-14 12:17:44 UTC,,,
0F38DEB9A2VFN02TR60YXQRJM0,443,2300344,2022-08-14 12:18:02 UTC,,,
0F38DEGY8VVCH2R0QQ5VVVA010,443,2300344,2022-08-14 12:18:20 UTC,,,
0F38DEP9B9TJ5HYHQZT6F6C0V9,443,2300344,2022-08-14 12:18:38 UTC,,,
0F38DEVT8PD3X1P9G6BDT76YFM,455,2300344,2022-08-14 12:18:56 UTC,,,
